compound,hydrogen_production_rate,hydrogen_production_rate_uom,bandgap_energy,bandgap_energy_uom,incident_light_cut_off,incident_light_cut_off_uom,particle_size,particle_size_uom,radiation_source_intensity,radiation_source_intensity_uom,specific_surface_area,specific_surface_area_uom,catalyst_amount,catalyst_amount_uom,co_catalyst,co_catalyst_type,reaction_type,reaction_solution,reaction_solution_concentration,carbon_source,sacrificial_agent,sacrificial_agent_source,preparation_method,calcination_temperature,calcination_temperature_uom,calcination_time,calcination_time_uom,doi_reference,Sr,Ti,O,La,Ni,Cu,K,Na,Ta,N,Ba,Fe,Nb,Bi,Br,Cd,S,H,Pb,Sn,Ag,Ca,Cr,Mn,Au,Pd,Pt,B,Mo,C,Pr,Y,Eu,Mg,Tb,In,Ru,Co,Li,Nd,Sm,Gd,Cs,W,Zr,Hf,Ce,V,P,Rh,Yb,Cl,Zn
LaNi0.5Cu0.5O3,1166.0,𝜇mol.g-1.h-1,2.47,eV,400,nm,,nm,125.0,W,,m2.g-1,0.1,g,false,-,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Citric-acid assisted co-precipitation,200.0,°C,2.0,h,https://doi.org/10.1016/j.ijhydene.2010.08.140,0.0,0.0,3.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NiTiO3,586.0,𝜇mol.g-1.h-1,2.24,eV,400,nm,38.94,nm,13.6,W,,m2.g-1,0.25,g,false,-,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Sol-gel,600.0,°C,,h,https://doi.org/10.3390/en17153704 ,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ni0.99Co0.01TiO3,510.0,𝜇mol.g-1.h-1,2.23,eV,400,nm,36.73,nm,13.6,W,,m2.g-1,0.25,g,Co,Co(NO3)2·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Sol-gel,600.0,°C,,h,https://doi.org/10.3390/en17153704 ,0.0,1.0,3.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ni0.97Co0.03TiO3,572.0,𝜇mol.g-1.h-1,2.22,eV,400,nm,36.24,nm,13.6,W,,m2.g-1,0.25,g,Co,Co(NO3)2·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Sol-gel,600.0,°C,,h,https://doi.org/10.3390/en17153704 ,0.0,1.0,3.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ni0.95Co0.05TiO3,710.0,𝜇mol.g-1.h-1,2.16,eV,400,nm,36.79,nm,13.6,W,,m2.g-1,0.25,g,Co,Co(NO3)2·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Sol-gel,600.0,°C,,h,https://doi.org/10.3390/en17153704 ,0.0,1.0,3.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ni0.90Co0.10TiO3,940.0,𝜇mol.g-1.h-1,2.23,eV,400,nm,42.13,nm,13.6,W,,m2.g-1,0.25,g,Co,Co(NO3)2·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Sol-gel,600.0,°C,,h,https://doi.org/10.3390/en17153704 ,0.0,1.0,3.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LiTaO3,7100.0,𝜇mol.g-1.h-1,5.12,eV,400,nm,8.18,nm,450.0,W,,m2.g-1,0.01,g,false,-,photoreform,Water / Formic Acid,(38:12 v/v),HCOOH,True,HCOOH,Solvothermal synthesis,200.0,°C,15.0,h,https://doi.org/10.1002/aoc.6207,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AgLiTaO3,2400.0,𝜇mol.g-1.h-1,4.92,eV,400,nm,7.92,nm,450.0,W,,m2.g-1,0.01,g,false,-,photoreform,Water / Formic Acid,(38:12 v/v),HCOOH,True,HCOOH,Solvothermal synthesis,200.0,°C,15.0,h,https://doi.org/10.1002/aoc.6207,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLiTaO3,1230.0,𝜇mol.g-1.h-1,4.82,eV,400,nm,6.2,nm,450.0,W,,m2.g-1,0.01,g,false,-,photoreform,Water / Formic Acid,(38:12 v/v),HCOOH,True,HCOOH,Solvothermal synthesis,200.0,°C,15.0,h,https://doi.org/10.1002/aoc.6207,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaTaO2N,26.0,𝜇mol.g-1.h-1,2.43,eV,420,nm,400.0,nm,300.0,W,,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4: 1 v/v),CH3OH,True,CH3OH,Thermal nitridation (ammonolysis),900.0,°C,15.0,h,https://doi.org/10.1016/j.cej.2021.134041,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta3N5,48.0,𝜇mol.g-1.h-1,2.07,eV,420,nm,400.0,nm,300.0,W,,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4: 1 v/v),CH3OH,True,CH3OH,Thermal nitridation (ammonolysis),900.0,°C,15.0,h,https://doi.org/10.1016/j.cej.2021.134041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta3N5CaTaO2N,104.0,𝜇mol.g-1.h-1,2.07,eV,420,nm,400.0,nm,300.0,W,,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4: 1 v/v),CH3OH,True,CH3OH,Thermal nitridation (ammonolysis),900.0,°C,3.0,h,https://doi.org/10.1016/j.cej.2021.134041,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta3N5BiCaTaO2N,292.0,𝜇mol.g-1.h-1,2.07,eV,420,nm,400.0,nm,300.0,W,13.43,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4: 1 v/v),CH3OH,True,CH3OH,Thermal nitridation (ammonolysis),1000.0,°C,3.0,h,https://doi.org/10.1016/j.cej.2021.134041,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SrTiO3,838.4,𝜇mol.g-1.h-1,3.29,eV,400,nm,128.5,nm,300.0,W,23.93,m2.g-1,0.01,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Electrospinning,750.0,°C,3.0,h,https://doi.org/10.1016/j.nanoen.2024.109745,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BaTiO3,179.6,𝜇mol.g-1.h-1,3.27,eV,400,nm,118.8,nm,300.0,W,,m2.g-1,0.01,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,solid-state reaction,800.0,°C,10.0,h,https://doi.org/10.1016/j.nanoen.2024.109745,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SrTiO3BaTiO3,1950.2,𝜇mol.g-1.h-1,3.27,eV,400,nm,129.8,nm,300.0,W,12.0,m2.g-1,0.01,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Electrospinning,750.0,°C,3.0,h,https://doi.org/10.1016/j.nanoen.2024.109745,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaNi0.7Cu0.3O3,30000.0,𝜇mol.g-1.h-1,3.7,eV,400,nm,,nm,125.0,W,,m2.g-1,0.1,g,false,-,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Sol-gel,800.0,°C,5.0,h,https://doi.org/10.1016/j.ijhydene.2010.03.090,0.0,0.0,3.0,1.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaNi0.7Cu0.3O3,340000.0,𝜇mol.g-1.h-1,2.7,eV,400,nm,,nm,125.0,W,,m2.g-1,0.1,g,false,-,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Sol-gel + H2 reduction,800.0,°C,5.0,h,https://doi.org/10.1016/j.ijhydene.2010.03.090,0.0,0.0,3.0,1.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaNi0.7Cu0.3O3,583000.0,𝜇mol.g-1.h-1,2.8,eV,400,nm,,nm,125.0,W,,m2.g-1,0.1,g,false,-,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Sol-gel + H2 reduction,800.0,°C,5.0,h,https://doi.org/10.1016/j.ijhydene.2010.03.090,0.0,0.0,3.0,1.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaNi0.7Cu0.3O3,160000.0,𝜇mol.g-1.h-1,2.8,eV,400,nm,,nm,125.0,W,,m2.g-1,0.1,g,false,-,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Sol-gel + H2 reduction,800.0,°C,5.0,h,https://doi.org/10.1016/j.ijhydene.2010.03.090,0.0,0.0,3.0,1.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La2NiO4,5.81,𝜇mol.g-1.h-1,2.2,eV,420,nm,100.0,nm,300.0,W,6.63,m2.g-1,0.01,g,false,-,photoreform,Water / methanol,(4 : 1 v/v),CH3OH,True,CH3OH,Citric-acid assisted co-precipitation,1000.0,°C,6.0,h,https://doi.org/10.1021/acsaem.1c01716,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La2NiO3C3N4,312.8,𝜇mol.g-1.h-1,2.2,eV,420,nm,100.0,nm,300.0,W,72.24,m2.g-1,0.01,g,false,-,photoreform,Water / methanol,(4 : 1 v/v),CH3OH,True,CH3OH,Citric-acid assisted co-precipitation,400.0,°C,2.0,h,https://doi.org/10.1021/acsaem.1c01716,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La2NiO3C3N4,175.0,𝜇mol.g-1.h-1,2.2,eV,420,nm,100.0,nm,300.0,W,97.04,m2.g-1,0.01,g,false,-,photoreform,Water / methanol,(4 : 1 v/v),CH3OH,True,CH3OH,Citric-acid assisted co-precipitation,400.0,°C,2.0,h,https://doi.org/10.1021/acsaem.1c01716,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SrTiO3,0.0,𝜇mol.g-1.h-1,3.3,eV,400,nm,5000.0,nm,300.0,W,0.2,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,solid-state reaction,1200.0,°C,24.0,h,https://doi.org/10.1016/j.jmst.2021.01.039,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(SrTiO3)0.95(CaCr0.5Nb0.5O3)0.05,0.0,𝜇mol.g-1.h-1,2.2,eV,400,nm,1000.0,nm,300.0,W,0.6,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,solid-state reaction,1200.0,°C,24.0,h,https://doi.org/10.1016/j.jmst.2021.01.039,0.95,0.95,2.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(SrTiO3)0.9(CaCr0.5Nb0.5O3)0.1,115.0,𝜇mol.g-1.h-1,2.3,eV,400,nm,500.0,nm,300.0,W,2.5,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,solid-state reaction,1200.0,°C,24.0,h,https://doi.org/10.1016/j.jmst.2021.01.039,0.9,0.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(SrTiO3)0.85(CaCr0.5Nb0.5O3)0.15,245.0,𝜇mol.g-1.h-1,2.3,eV,400,nm,500.0,nm,300.0,W,2.3,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,solid-state reaction,1200.0,°C,24.0,h,https://doi.org/10.1016/j.jmst.2021.01.039,0.85,0.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaCoO3,45.0,𝜇mol.g-1.h-1,1.7,eV,420,nm,300.0,nm,35.0,W,,m2.g-1,0.1,g,false,-,photoreform,Water / methanol,(19 : 1 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,850.0,°C,3.0,h,https://doi.org/10.1016/j.enconman.2022.115787,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaCoO3C3N4,80.0,𝜇mol.g-1.h-1,1.7,eV,420,nm,300.0,nm,35.0,W,,m2.g-1,0.1,g,false,-,photoreform,Water / methanol,(19 : 1 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,850.0,°C,3.0,h,https://doi.org/10.1016/j.enconman.2022.115787,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AgLaCoO3C3N4,3160.0,𝜇mol.g-1.h-1,1.7,eV,420,nm,300.0,nm,35.0,W,,m2.g-1,0.1,g,Ag,Ag nanoparticles,photoreform,Water / methanol,(19 : 1 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,850.0,°C,3.0,h,https://doi.org/10.1016/j.enconman.2022.115787,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaFeO3,0.0,𝜇mol.g-1.h-1,2.6,eV,400,nm,125.0,nm,,W,4.7,m2.g-1,0.15,g,false,-,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Citrate sol-gel,800.0,°C,5.0,h,https://doi.org/10.1016/j.ijhydene.2015.07.166,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaFe0.8LaCu0.2,18.0,𝜇mol.g-1.h-1,2.4,eV,400,nm,125.0,nm,,W,5.3,m2.g-1,0.15,g,Cu,Cu(NO3)2,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Citrate sol-gel + H2 reduction,800.0,°C,5.0,h,https://doi.org/10.1016/j.ijhydene.2015.07.166,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaFe0.8LaCu0.2,139.0,𝜇mol.g-1.h-1,2.2,eV,400,nm,125.0,nm,,W,4.2,m2.g-1,0.15,g,Cu,Cu(NO3)2,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Citrate sol-gel + H2 reduction,800.0,°C,5.0,h,https://doi.org/10.1016/j.ijhydene.2015.07.166,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaFe0.8LaCu0.2,343.0,𝜇mol.g-1.h-1,2.2,eV,400,nm,125.0,nm,,W,7.3,m2.g-1,0.15,g,Cu,Cu(NO3)2,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Citrate sol-gel + H2 reduction,800.0,°C,5.0,h,https://doi.org/10.1016/j.ijhydene.2015.07.166,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaFe0.8LaCu0.2,128.0,𝜇mol.g-1.h-1,2.2,eV,400,nm,125.0,nm,,W,5.7,m2.g-1,0.15,g,Cu,Cu(NO3)2,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Citrate sol-gel + H2 reduction,800.0,°C,5.0,h,https://doi.org/10.1016/j.ijhydene.2015.07.166,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
