calcination_temperature,num_d_valence_std,boiling_point_std,melting_point_std,covalent_radius_pyykko_double_std,gs_est_bcc_latcnt_std,lattice_constant_mean,atomic_number_mean,num_d_unfilled_std,lattice_constant_std,atomic_radius_range,hhi_p_mean,mendeleev_number_std,covalent_radius_pyykko_double_mean,num_unfilled_mean,radiation_source_intensity,lattice_constant_range,gs_energy_std,gs_est_bcc_latcnt_mean,octahedral_factor,electron_negativity_std,num_s_unfilled_std,vdw_radius_uff_range,bulk_modulus_mean,specific_heat_std,covalent_radius_pyykko_triple_std,num_d_unfilled_mean,num_d_valence_mean,vdw_radius_uff_mean,electron_affinity_mean,density_mean,num_valance_range,bulk_modulus_std,icsd_volume_mean,atomic_volume_mean,num_s_unfilled_mean,first_ion_en_std,atomic_volume_std,electron_negativity_mean,fusion_enthalpy_mean,log_hydrogen_production_rate,bandgap_energy,tolerance_factor
800.0,0.854128795908439,1380.2802263395647,763.7028160135591,37.94580340432918,0.6229502039812794,5.80466,13.207,3.1939843456097274,1.5057794939498943,69.0,1300.5,34.863656707235975,86.998,2.793,300.0,3.88,1.8412748524171985,3.067536332566,0.9404833394034456,1.076421121308942,0.0316069612585582,32.5,71.09362451031336,0.244359858405558,34.0119957661999,1.592,0.408,341.512,0.8985340999999998,1.91182,9.0,30.10438882208689,22.78214,16.496499999999997,0.001,3.5079015828871616,6.832096146132605,2.57236,4.669449999999999,1.6127838567197357,3.5,0.8554065444884646
800.0,0.9049552475122732,1379.1929408839069,762.9448396182781,37.94427471964645,0.6229855355535445,5.80532,13.214,3.187937264125504,1.504672355564493,69.0,1301.0,34.85610758532857,86.996,2.786,300.0,3.88,1.83919379215532,3.0671245039320008,0.9404833394034456,1.0761359586966697,0.0446766158073773,32.5,71.12362451031336,0.2446017329763827,34.02398307076936,1.584,0.416,341.544,0.8996900999999999,1.91624,9.0,30.15804550830128,22.77628,16.493000000000002,0.002,3.507009538994505,6.836011337029803,2.57272,4.668899999999999,2.1513698502474603,3.5,0.8554065444884646
800.0,0.9530078698520806,1378.1044214224114,762.1856735332672,37.94274586795216,0.6230205928955382,5.805980000000001,13.221,3.181858576366963,1.5035641122346597,69.0,1301.5,34.84854417332237,86.994,2.779,300.0,3.88,1.8371012484391591,3.0667126752980005,0.9404833394034456,1.0758506000370127,0.0546900356555012,32.5,71.15362451031338,0.2448432908252028,34.035961922648816,1.576,0.424,341.576,0.9008461,1.9206600000000005,9.0,30.211577108952,22.77042,16.4895,0.003,3.506117038011223,6.839922495905929,2.57308,4.668349999999999,1.9822712330395684,3.5,0.8554065444884646
800.0,0.9986871381969432,1377.0146650286626,761.4253142000468,37.94121684922612,0.6230553760535509,5.80664,13.228,3.175748100841753,1.502454761515301,69.0,1302.0,34.840966461910895,86.99199999999999,2.772,300.0,3.88,1.8349971819831568,3.0663008466640003,0.9404833394034456,1.075565045173931,0.063118935352238,32.5,71.18362451031336,0.245084532888512,34.04793233075982,1.568,0.432,341.608,0.9020021,1.92508,9.0,30.26498428777939,22.76456,16.486,0.004,3.5052240795881624,6.843829629673724,2.57344,4.6678,1.8512583487190752,3.5,0.8554065444884646
800.0,0.9986871381969432,1377.0146650286626,761.4253142000468,37.94121684922612,0.6230553760535509,5.80664,13.228,3.175748100841753,1.502454761515301,69.0,1302.0,34.840966461910895,86.99199999999999,2.772,300.0,3.88,1.8349971819831568,3.0663008466640003,0.9404833394034456,1.075565045173931,0.063118935352238,32.5,71.18362451031336,0.245084532888512,34.04793233075982,1.568,0.432,341.608,0.9020021,1.92508,9.0,30.26498428777939,22.76456,16.486,0.004,3.5052240795881624,6.843829629673724,2.57344,4.6678,2.4712917110589387,3.5,0.8554065444884646
200.0,1.0047885349664378,1400.9530896443323,765.5134645452032,40.58681559324408,0.8113678238217783,5.856000000000002,17.220000000000006,3.26827171453048,1.5375773151292265,85.0,1506.0000000000002,34.61967070900589,88.52000000000002,2.9400000000000004,300.0,3.95,1.945422293722761,3.156762691840001,1.057901259353209,1.0850194652631815,0.14,61.80000000000001,82.27010986026266,0.3384179490512756,35.8342015398697,1.7200000000000002,0.4800000000000001,345.7780000000001,0.9222481,2.2304000000000004,4.0,18.92622889838998,24.679600000000004,16.968600000000002,0.02,3.626337361634762,8.092346510129188,2.567400000000001,4.560400000000001,4.459407567166948,2.31,0.8489035053259782
200.0,1.0047885349664376,1408.2745809621078,772.6538891379503,37.62341823917652,0.6222819962737445,5.766,13.98,3.26827171453048,1.5364647734328307,67.0,1452.0,34.31221939775974,86.72,2.94,300.0,3.95,1.868902249616156,3.0592576984,1.057901259353209,1.071691672077375,0.1399999999999999,49.89999999999998,72.28362451031337,0.2614837774428181,34.1224207816503,1.72,0.4800000000000001,341.422,0.9180271,2.0522,4.0,31.74988661423603,22.5394,16.2846,0.02,3.5251465765218963,6.687963878490971,2.5764,4.7602,4.079217435746567,2.49,0.8065995102788552
200.0,1.0047885349664376,1421.4145700195984,761.8295139990312,41.81222787654348,0.9050747270401504,5.6652000000000005,20.46,3.26827171453048,1.5634925519490013,92.0,1290.0,34.9286415424362,89.24000000000001,2.94,300.0,3.95,1.8759488373361173,3.20355271606,1.057901259353209,1.1012422258522416,0.1399999999999999,68.0,70.95162451031337,0.3691004454325126,38.82383288651444,1.72,0.4800000000000001,346.894,0.9396397,2.4032,4.0,34.10884711790064,25.9036,17.9226,0.02,3.7484014819792746,10.077483179842078,2.5566,4.504600000000001,3.602168551378997,2.52,0.865355058955415
1200.0,1.5612494995995996,1879.4356152575267,1034.715840747473,44.48876262608346,0.7734070825056667,5.911875,16.375,2.341874249399399,1.359697662855607,89.0,2500.0,34.81328544894894,89.5,2.625,300.0,3.53,2.642998013920783,3.1231469345625,1.1730392196922974,1.0704372646260032,0.4330127018922193,64.69999999999999,81.76002553157642,0.3190097961157928,35.41870590888334,1.125,0.75,344.40625,1.1196201874999998,2.57225,5.0,48.8963675418668,24.50375,17.34375,0.25,3.657693689635568,9.141729099984312,2.62625,6.9759375,0.9434945159061028,3.35,0.8484384773474709
1200.0,2.593915006650834,1777.2892622722522,978.5611673791624,43.75760956749955,0.7438433728735271,6.002222222222223,18.11111111111111,2.23606797749979,1.8074830737045355,108.0,2355.555555555556,33.090784215548595,92.77777777777776,2.4444444444444446,300.0,7.49,2.6909712846674414,3.171308726611111,1.0670210977959091,1.0316774366696857,0.415739709641549,118.7,75.43668936140126,0.3332114387756689,34.24793609880652,1.0,1.2222222222222223,344.3777777777778,1.25230331029555,2.882,11.0,49.77711472535443,24.411666666666665,17.005555555555556,0.2222222222222222,3.4744417269157184,8.68104398625868,2.5716666666666663,6.641444444444444,2.876794976200701,2.25,0.8919551371478595
1200.0,2.943606621917802,1774.369550458364,980.4699395325028,42.63008444423952,0.7302916287584605,5.871578947368421,18.63157894736842,2.18785365166595,1.844523225112072,111.0,2284.2105263157896,32.28045385106945,93.21052631578948,2.421052631578948,300.0,7.49,2.623484313565198,3.1487697378421053,1.0232458732709486,1.0149724011367265,0.4076824574955175,120.10000000000002,80.94002150027488,0.3346359785099912,33.58666000597998,1.0526315789473684,1.5789473684210529,341.16842105263163,1.2472347150168368,3.198842105263158,11.0,53.78208467636559,23.698421052631574,16.457894736842103,0.2105263157894736,3.4495761937818363,8.763159475264596,2.5368421052631573,7.211894736842106,3.1687920203141817,2.25,0.911253600528247
1200.0,2.943606621917802,1774.369550458364,980.4699395325028,42.63008444423952,0.7302916287584605,5.871578947368421,18.63157894736842,2.18785365166595,1.844523225112072,111.0,2284.2105263157896,32.28045385106945,93.21052631578948,2.421052631578948,300.0,7.49,2.623484313565198,3.1487697378421053,1.0232458732709486,1.0149724011367265,0.4076824574955175,120.10000000000002,80.94002150027488,0.3346359785099912,33.58666000597998,1.0526315789473684,1.5789473684210529,341.16842105263163,1.2472347150168368,3.198842105263158,11.0,53.78208467636559,23.698421052631574,16.457894736842103,0.2105263157894736,3.4495761937818363,8.763159475264596,2.5368421052631573,7.211894736842106,3.499687082618404,2.25,0.911253600528247
